po_id,vendor_id,store_id,product_id,order_date,quantity_ordered,total_cost,expected_delivery_date
11277,27,3,222,2023-02-14,61,514.63,2023-02-24
11278,44,3,479,2023-09-06,90,2366.26,2023-09-22
11279,17,1,49,2024-11-23,62,4830.65,2024-12-13
11280,22,1,283,2025-03-02,50,1014.34,2025-03-03
11281,6,4,435,2023-11-27,87,742.84,2023-12-11
11282,34,2,413,2024-10-02,117,3254.45,2024-10-27
11283,50,3,435,2022-12-22,181,1521.6,2023-01-03
11284,25,3,74,2024-05-24,18,655.11,2024-06-04
11285,35,1,445,2024-12-24,48,1377.2,2025-01-04
11286,8,1,258,2025-08-31,82,1192.23,2025-09-09
11287,44,4,460,2025-12-03,54,720.98,2025-12-21
11288,25,4,16,2024-10-25,26,304.36,2024-11-04
11289,8,1,381,2023-04-11,136,1088.79,2023-04-19
11290,49,4,207,2022-04-04,66,2809.64,2022-04-09
11291,39,3,371,2023-11-03,13,1565.04,2023-11-13
11292,36,1,345,2024-06-25,113,229.49,2024-07-17
11293,42,2,245,2025-02-17,148,1841.13,2025-03-02
11294,9,3,417,2023-04-21,31,1283.15,2023-05-02
11295,18,2,435,2022-07-27,54,440.26,2022-08-02
11296,27,3,207,2024-04-13,13,573.2,2024-04-24
11297,7,4,157,2023-12-29,23,283.76,2024-01-01
11298,13,3,87,2022-02-30,34,3804.09,2024-06-08
11299,14,4,208,2023-07-01,33,2532.96,2023-07-06
11300,21,1,74,2025-07-13,37,1293.31,2025-07-30
11301,48,2,245,2024-08-28,104,1267.42,2024-09-02
11302,34,2,79,2023-08-29,166,2510.96,2023-09-07
11303,3,3,240,2025-04-02,37,1906.02,2025-04-16
11304,16,1,173,2023-06-04,40,442.69,2023-06-12
11305,1,1,147,2022-12-21,61,1216.62,2022-12-31
11306,3,4,413,2025-08-09,60,1631.05,2025-08-22
11307,39,3,194,2023-06-21,70,3299.96,2023-06-27
11308,9,1,279,2023-12-14,41,3826.94,2023-12-22
11309,50,3,420,2023-10-17,71,6828.26,2023-10-26
11310,25,2,241,2025-11-26,23,687.01,2025-12-05
11311,36,3,3,2024-07-23,120,1296.73,2024-07-30
11312,2,1,376,2024-08-11,30,1061.45,2024-08-13
11313,21,1,97,2025-12-24,18,876.68,2026-01-05
11314,41,1,309,2025-10-28,113,1230.83,2025-11-08
11315,5,4,345,2025-04-20,43,83.52,2025-04-25
11316,23,3,103,2024-11-23,192,40734.55,2024-11-29
11317,22,1,206,2023-11-07,67,1506.05,2023-11-10
11318,43,1,252,2023-10-31,51,1920.47,2023-11-06
11319,6,3,119,2024-03-12,79,3313.33,2024-03-24
11320,7,3,340,2024-07-26,148,1768.68,2024-07-30
11321,48,2,392,2024-12-02,71,1612.19,2024-12-09
11322,4,4,207,2023-01-14,52,2195.82,2023-01-25
11323,9,3,109,2024-11-06,52,1376.5,2024-11-17
11324,15,4,233,2022-06-15,36,1613.9,2022-06-24
11325,25,3,112,2025-03-24,116,1674.86,2025-04-06
11326,50,4,453,2022-05-07,63,6661.02,2022-05-17
11327,36,1,400,2023-11-12,20,829.41,2023-11-18
11328,37,1,460,2025-09-04,124,1779.29,2025-09-13
11329,42,3,434,2025-05-06,48,1704.73,2025-05-15
11330,20,1,95,2022-08-02,31,924.63,2022-08-05
11331,42,3,296,2025-05-27,63,1160.93,2025-06-09
11332,48,4,399,2024-09-30,144,1579.67,2024-10-06
11333,35,4,211,2024-08-03,75,1728.06,2024-08-12
11334,14,1,231,2023-08-02,30,66.63,2023-08-07
11335,3,3,16,2023-02-16,12,141.32,2023-02-27
11336,8,1,223,2023-07-16,141,744.98,2023-07-24
11337,11,2,458,2025-03-08,26,892.32,2025-03-14
11338,8,2,315,2023-09-03,15,516.34,2023-09-15
11339,25,1,309,2024-11-06,62,671.07,2024-11-18
11340,48,3,187,2025-05-02,123,1218.65,2025-05-08
11341,40,3,395,2024-09-17,58,2663.89,2024-09-22
11342,23,1,281,2024-09-10,34,1635.08,2024-09-15
11343,35,3,499,2025-04-26,79,1190.64,2025-05-09
11344,43,1,187,2025-07-06,93,955.09,2025-07-15
11345,3,3,2,2022-10-15,32,498.02,2022-10-28
11346,26,1,88,2025-10-18,146,2058.54,2025-11-01
11347,14,1,486,2025-05-23,51,4311.49,2025-05-29
11348,20,1,338,2025-12-04,43,234.28,2025-12-17
11349,48,2,235,2023-05-19,32,65.09,2023-05-25
11350,1,1,124,2025-04-11,92,19257.5,2025-04-23
11351,25,3,246,2024-10-25,70,938.27,2024-11-05
11352,46,2,146,2025-08-26,111,3660.71,2025-09-08
11353,34,4,54,2022-02-12,63,1272.39,2022-02-20
11354,47,1,397,2022-11-11,102,500.11,2022-11-30
11355,48,4,29,2023-10-07,45,1003.68,2023-10-15
11356,9,1,478,2022-02-09,78,15549.47,2022-02-20
11357,5,4,107,2024-07-16,64,7213.95,2024-07-22
11358,44,2,141,2024-10-17,135,1426.8,2024-11-09
11359,27,3,458,2022-10-27,35,1095.04,2022-11-08
11360,25,1,207,2022-11-16,16,703.56,2022-11-28
11361,47,3,496,2025-08-12,143,2920.47,2025-09-02
11362,10,3,221,2025-04-09,68,977.3,2025-04-23
11363,27,1,418,2025-01-15,17,188.45,2025-01-26
11364,25,1,282,2023-07-09,49,2840.24,2023-07-20
11365,46,1,466,2023-05-16,49,8312.2,2023-05-30
11366,11,2,398,2025-08-19,27,815.89,2025-08-26
11367,45,2,292,2024-06-27,47,2062.41,2024-07-01
11368,19,3,241,2022-08-26,32,916.99,2022-09-04
11369,43,2,231,2023-02-20,102,232.22,2023-03-01
11370,6,1,294,2025-05-17,39,3216.23,2025-05-28
11371,18,3,40,2022-08-27,68,6302.7,2022-09-05
11372,7,4,17,2024-03-04,55,120.76,2024-03-09
11373,20,1,460,2025-01-11,62,811.37,2025-02-02
11374,11,4,376,2022-02-09,46,1526.75,2022-02-22
11375,5,2,51,2025-06-28,75,6607.55,2025-07-19
11376,4,2,292,2023-07-02,34,1610.62,2023-07-14
11377,47,3,248,2025-10-25,30,1803.95,2025-11-13
11378,23,4,17,2025-07-16,44,96.78,2025-07-22
11379,28,1,231,2023-06-16,69,154.07,2023-06-24
11380,48,4,99,2025-03-02,43,8801.92,2025-03-09
11381,34,4,368,2023-05-07,93,281.04,2023-05-16
11382,41,2,246,2022-12-04,40,535.96,2022-12-13
11383,38,2,21,2023-01-11,21,671.61,2023-01-21
11384,40,1,465,2023-09-17,26,2911.45,2023-09-23
11385,20,4,170,2025-02-27,31,619.27,2025-03-05
11386,37,1,313,2022-03-24,75,17285.49,2022-04-04
11387,11,4,18,2024-07-28,39,1464.93,2024-08-03
11388,29,3,437,2022-10-06,12,212.22,2022-10-11
11389,7,2,192,2022-04-27,28,3320.12,2022-05-03
11390,8,4,331,2025-06-11,29,1079.47,2025-06-19
11391,4,4,318,2023-05-21,92,248.33,2023-05-30
11392,11,2,409,2024-08-08,58,1332.28,2024-08-16
11393,37,3,151,2025-09-08,77,799.15,2025-09-17
11394,40,1,57,2023-01-09,19,463.98,2023-01-17
11395,24,2,188,2024-06-30,91,810.66,2024-07-10
11396,15,1,249,2024-06-06,28,886.64,2024-06-14
11397,33,3,391,2023-01-08,132,1851.73,2023-01-09
11398,11,4,291,2025-12-12,115,17820.19,2025-12-16
11399,34,1,433,2023-05-23,76,2004.39,2023-06-01
11400,28,2,231,2025-09-15,84,198.53,2025-09-24
11401,10,3,375,2023-03-13,67,570.52,2023-03-27
11402,38,1,144,2023-10-21,77,731.2,2023-11-02
11403,49,3,155,2025-07-17,40,1373.26,2025-07-22
11404,11,3,152,2022-07-22,91,2835.05,2022-07-28
11405,48,1,113,2025-08-07,43,1695.81,2025-08-13
11406,48,1,463,2024-04-21,84,540.28,2024-04-24
11407,5,1,40,2023-10-25,107,9912.04,2023-10-29
11408,33,4,176,2022-02-09,191,2432.96,2022-02-12
11409,39,4,187,2025-11-02,138,1432.61,2025-11-08
11410,42,2,174,2022-01-30,101,989.71,2022-02-09
11411,50,1,114,2023-01-25,54,2607.44,2023-02-06
11412,2,4,480,2023-05-03,12,474.88,2023-05-10
11413,17,1,392,2025-03-30,40,868.81,2025-04-10
11414,16,4,207,2024-03-12,19,797.46,2024-03-18
11415,4,3,416,2025-11-19,16,681.91,2025-11-27
11416,21,3,222,2023-07-04,101,857.84,2023-07-17
11417,23,2,280,2024-04-28,16,386.17,2024-05-04
11418,35,1,485,2022-05-22,38,7725.42,2022-05-30
11419,46,4,65,2025-04-18,93,4310.87,2025-05-03
11420,42,3,170,2025-06-12,39,778.5,2025-06-21
11421,18,1,257,2024-06-13,155,2260.39,2024-06-20
11422,49,2,349,2025-10-15,47,2250.85,2025-10-24
11423,33,3,164,2024-12-28,59,499.58,2025-01-01
11424,1,2,246,2022-05-16,59,717.12,2022-05-24
11425,31,1,186,2023-04-05,183,352.88,2023-05-01
11426,31,2,257,2025-08-17,79,1163.13,2025-08-29
11427,40,1,409,2022-03-25,77,1660.59,2022-03-31
11428,38,4,106,2024-08-18,62,469.07,2024-09-01
11429,41,1,345,2022-12-21,109,227.61,2023-01-12
11430,26,1,247,2023-01-13,176,2262.21,2023-01-29
11431,20,3,399,2024-08-14,81,,2024-08-18
11432,14,3,345,2024-04-02,133,256.17,2024-04-08
11433,29,4,449,2022-04-25,57,2556.99,2022-05-05
11434,25,1,32,2022-11-17,33,358.1,2022-11-27
11435,4,1,405,2023-06-27,130,2126.88,2023-07-05
11436,38,1,355,2023-07-10,154,1227.72,2023-07-23
11437,30,4,2,2022-04-14,26,397.17,2022-05-02
11438,42,2,369,2025-10-01,18,257.58,2025-10-10
11439,3,2,124,2022-01-25,61,12492.85,2022-02-06
11440,37,3,18,2025-05-13,26,1003.16,2025-05-24
11441,27,3,24,2024-10-15,79,1201.76,2024-10-27
11442,43,3,257,2025-06-09,37,533.02,2025-06-14
11443,15,4,373,2022-09-29,62,585.35,2022-10-07
11444,50,3,402,2025-08-25,8,407.46,2025-09-05
11445,23,4,272,2023-03-31,53,2581.71,2023-04-07
11446,4,4,453,2024-03-31,86,8615.64,2024-04-08
11447,44,1,350,2024-06-27,39,2066.44,2024-07-16
11448,1,3,433,2022-03-19,37,1035.97,2022-03-29
11449,19,1,309,2025-12-12,115,1315.4,2025-12-23
11450,20,4,272,2025-08-30,61,3088.46,2025-09-07
11451,29,1,26,2025-09-17,42,856.61,2025-10-05
11452,37,1,222,2023-12-27,73,618.55,2024-01-06
11453,38,3,313,2022-06-14,83,18441.23,2022-06-24
11454,9,1,380,2024-10-20,39,1192.25,2024-10-28
11455,11,1,68,2022-01-14,27,1089.92,2022-01-19
11456,7,3,466,2022-10-09,73,11831.12,2022-10-13
11457,34,4,137,2022-12-17,36,7521.08,2023-01-03
11458,46,3,292,2022-12-20,38,1650.25,2023-01-03
11459,16,4,300,2022-02-26,50,1709.33,2022-03-03
11460,42,2,278,2022-02-26,248,2554.73,2022-03-07
11461,22,4,279,2023-05-23,75,7158.58,2023-05-28
11462,41,3,330,2025-12-06,64,3330.09,2025-12-15
11463,25,4,96,2025-04-08,10,124.53,2025-04-19
11464,6,3,288,2025-11-10,84,,2025-11-24
11465,48,4,451,2024-10-18,39,1759.96,2024-10-23
11466,26,1,389,2022-01-20,77,7084.91,2022-02-01
11467,13,4,12,2022-08-31,65,2968.31,2022-09-05
11468,21,4,207,2025-12-03,59,2565.68,2025-12-31
11469,24,3,262,2022-06-14,84,1197.35,2022-06-22
11470,48,3,133,2022-11-18,71,1833.04,2022-11-21
11471,7,3,227,2024-11-08,22,1214.63,2024-11-14
11472,10,4,419,2023-12-03,112,268.42,2023-12-17
11473,9,3,336,2024-02-15,28,1548.92,2024-02-24
11474,41,3,56,2025-06-05,20,284.51,2025-06-28
11475,29,4,463,2022-06-05,59,342.36,2022-06-13
11476,27,2,380,2023-09-22,112,3726.45,2023-10-04
11477,6,3,40,2024-04-30,68,6542.53,2024-05-14
11478,14,1,88,0000-00-00,82,1128.48,2025-03-28
11479,8,3,349,2022-06-04,69,3346.39,2022-06-12
11480,39,3,420,2023-07-03,85,8057.17,2023-07-14
11481,4,1,440,2022-12-07,58,1497.16,2022-12-19
11482,32,1,418,2024-09-06,32,360.89,2024-09-11
11483,40,2,178,2022-04-18,32,3238.86,2022-04-25
11484,22,4,3,2025-10-11,106,1144.83,2025-10-12
11485,29,4,458,2022-07-27,41,1321.3,2022-08-05
11486,9,4,314,2023-06-26,105,2717.41,2023-07-06
11487,15,4,404,2024-01-02,34,,2024-01-14
11488,48,3,143,2022-03-23,37,389.04,2022-03-28
11489,15,3,241,2024-01-16,43,1282.78,2024-01-24
11490,9,4,170,2025-10-09,41,820.32,2025-10-20
11491,32,2,355,2023-02-25,96,839.51,2023-03-07
11492,4,3,103,2022-03-24,54,11298.18,2022-04-03
11493,8,4,191,2022-11-21,168,1396.3,2022-11-29
11494,1,4,124,2025-11-15,190,40409.15,2025-11-24
11495,45,4,384,2024-05-03,41,372.36,2024-05-23
11496,10,2,87,2023-02-09,77,8457.75,2023-02-19
11497,42,1,425,2023-01-30,43,1820.87,2023-02-11
11498,11,1,419,2022-04-18,90,234.84,2022-04-22
11499,41,1,26,2025-06-03,10,210.01,2025-06-15
11500,48,3,5,2023-07-24,36,1071.42,2023-07-28
11501,6,1,178,2025-09-05,49,4819.91,2025-09-16
11502,38,1,463,2024-07-14,13,81.65,2024-07-24
11503,12,1,458,2025-08-04,26,875.19,2025-08-16
11504,43,4,88,2023-09-26,50,672.5,2023-10-01
11505,27,1,82,2024-06-23,56,1637.58,2024-07-05
11506,21,3,473,2022-11-27,93,1013.53,2022-12-13
11507,37,2,413,2023-10-06,72,1872.96,2023-10-17
11508,8,3,92,2022-09-28,169,1044.64,2022-10-07
11509,4,1,295,2023-09-06,17,495.12,2023-09-18
11510,6,4,84,2022-12-18,75,2145.37,2022-12-28
11511,5,3,217,2024-02-26,106,16992.24,2024-03-06
11512,35,4,318,2023-12-24,47,123.36,2024-01-05
11513,46,4,451,2025-03-15,46,1974.71,2025-03-28
11514,9,3,282,2024-02-01,42,2393.57,2024-02-13
11515,35,2,40,2024-12-17,128,12388.59,2024-12-27
11516,9,1,322,2023-06-13,97,2204.53,2023-06-22
11517,48,1,217,2025-04-15,79,13192.96,2025-04-21
11518,48,3,420,2025-10-04,45,4542.97,2025-10-07
11519,46,4,408,2022-09-18,19,497.47,2022-10-05
11520,32,4,207,2025-11-27,47,2086.43,2025-12-05
11521,11,1,64,2023-01-03,48,1421.92,2023-01-08
11522,29,4,26,2022-01-02,39,841.04,2022-01-09
11523,44,3,418,2023-02-21,26,270.25,2023-03-11
11524,23,3,115,2022-07-17,276,2952.19,2022-07-23
11525,22,4,465,2023-07-18,68,7653.03,2023-07-20
11526,8,4,458,2024-11-04,39,1302.21,2024-11-15
11527,23,1,138,2022-06-23,104,1591.29,2022-06-28
11527,23,1,138,2022-06-23,104,1591.29,2022-06-28
11528,9,2,199,2025-08-21,80,6451.24,2025-08-28
11529,45,4,439,2022-06-05,40,1350.76,2022-06-10
11530,12,4,214,2022-11-17,33,558.62,2022-12-01
11531,44,1,262,2025-01-28,175,2329.9,2025-02-15
11532,32,2,162,2024-08-15,110,1795.1,2024-08-24
11533,45,3,282,2025-03-19,37,2003.12,2025-03-28
11534,15,4,166,2025-05-27,79,497.86,2025-06-03
11535,45,1,112,2022-03-11,99,1492.45,2022-03-17
11536,20,2,340,2024-01-22,86,1011.56,2024-01-29
11537,28,4,295,2022-07-01,58,1686.85,2022-07-09
11538,40,1,227,2025-07-23,132,7429.61,2025-07-28
11539,11,2,155,2024-05-02,12,399.19,2024-05-06
11540,16,2,384,2024-08-12,44,378.94,2024-08-15
11541,7,2,304,2023-02-10,60,873.64,2023-02-18
11542,49,3,68,2022-07-29,52,2195.12,2022-08-03
11543,48,4,240,2024-09-17,43,2113.24,2024-09-21
11544,38,2,367,2022-12-15,113,8839.38,2022-12-29
11545,14,2,189,2025-11-09,68,140.82,2025-11-11
11546,7,4,421,2025-07-27,127,,2025-07-31
11547,27,1,457,2025-12-30,23,763.18,2026-01-13
11548,44,4,174,2022-04-23,134,1406.78,2022-05-10
11549,19,2,309,2025-10-13,39,446.19,2025-10-24
11550,43,3,399,2025-10-10,151,1619.97,2025-10-19
11551,18,1,419,2023-06-10,156,410.84,2023-06-16
11552,4,2,367,2024-06-06,78,6117.6,2024-06-17
11553,41,3,380,2025-10-30,13,404.68,2025-11-08
11554,24,4,97,2023-02-04,45,2147.11,2023-02-17
11555,15,1,222,2022-09-12,79,712.85,2022-09-22
11556,34,4,476,2023-08-02,147,6773.52,2023-08-12
11557,34,3,413,2024-12-02,60,1592.14,2024-12-11
11558,46,4,51,2025-07-10,150,13318.32,2025-07-28
11559,29,3,449,2025-07-04,22,1019.95,2025-07-13
11560,23,4,421,2022-09-18,59,1271.32,2022-09-23
11561,3,1,472,2025-08-18,139,3275.32,2025-08-30
11562,49,1,15,2023-10-29,33,1516.57,2023-11-13
11563,26,3,446,2024-10-23,61,1460.91,2024-11-06
11564,7,1,307,2025-10-09,18,718.36,2025-10-17
11565,35,2,359,2023-11-24,82,3439.29,2023-12-05
11566,44,3,453,2025-10-13,111,11349.96,2025-10-29
11567,15,4,144,2023-10-22,177,1776.72,2023-11-10
11568,48,4,404,2023-03-23,65,942.26,2023-03-26
11569,10,4,253,2024-10-20,111,11254.51,2024-11-02
11570,25,4,85,2023-08-25,146,1641.24,2023-09-03
11571,9,1,380,2024-06-16,22,712.83,2024-06-26
11572,20,3,4,2023-10-19,25,702.73,2023-10-27
11573,17,3,408,2024-10-01,112,2848.04,2024-10-14
11574,13,3,231,2022-08-18,90,201.74,2022-08-23
11575,38,3,466,2022-09-08,73,12597.96,2022-09-27
11576,47,1,51,2023-06-19,39,3353.48,2023-07-08
11577,46,4,304,2024-03-26,108,1585.46,2024-04-11
11578,8,1,174,2023-09-02,50,523.76,2023-09-10
11579,36,4,419,2023-11-03,94,236.81,2023-11-12
11580,20,3,479,2025-06-02,72,1935.52,2025-06-08
11581,13,4,453,2023-01-31,46,4803.64,2023-02-07
11582,38,4,122,2023-12-19,57,5111.05,2024-01-03
11583,4,2,132,2023-04-04,84,7607.04,2023-04-16
11584,28,1,178,2022-06-06,121,11773.56,2022-06-13
11585,13,2,413,2022-06-26,100,2723.15,2022-07-13
11586,19,2,296,2023-08-01,7,135.41,2023-08-11
11587,40,1,296,2023-06-08,6,121.81,2023-06-16
11588,1,1,231,2022-09-02,95,222.75,2022-09-14
11589,47,3,248,2025-01-17,65,3652.45,2025-02-02
11590,39,3,433,2022-10-08,70,1942.61,2022-10-18
11591,36,4,278,2023-11-12,87,955.14,2023-11-19
11592,48,1,309,2024-08-18,46,508.01,2024-08-25
11593,42,3,384,2025-07-03,86,733.99,2025-07-12
11594,34,4,193,2025-11-14,28,800.84,2025-11-26
11595,38,2,442,2024-06-07,60,5177.98,2024-06-18
11596,45,3,380,2025-02-20,82,2733.56,2025-02-26
11597,35,4,467,2022-05-03,20,784.55,2022-05-12
11598,12,3,167,2024-10-28,30,940.18,2024-11-12
11599,28,1,435,2025-03-20,181,1480.89,2025-03-30
11600,5,1,474,2025-09-20,27,599.89,2025-09-24
11601,9,1,349,2023-11-18,52,2418.31,2023-11-29
11602,14,1,279,2024-04-27,46,4327.49,2024-04-28
11603,29,3,336,2025-05-21,34,1789.9,2025-05-30
11604,9,1,193,2023-04-13,58,1681.63,2023-04-20
11605,18,1,451,2024-06-25,54,2371.46,2024-07-04
11606,29,3,226,2023-05-25,15,560.67,2023-06-04
11607,11,4,204,2025-08-05,58,11096.89,2025-08-09
11608,10,1,246,2023-11-24,99,,2023-12-05
11609,26,3,277,2022-09-17,24,4349.14,2022-10-03
11610,20,1,248,2022-10-29,71,3946.21,2022-11-04
11611,4,1,417,2024-04-08,103,4627.69,2024-04-19
11612,28,4,40,2023-03-05,129,12076.08,2023-03-16
11613,36,1,249,2022-07-31,9,265.85,2022-08-06
11614,42,2,42,2022-06-26,30,1332.4,2022-07-09
11615,46,1,336,2024-03-27,21,1139.1,2024-04-10
11616,18,1,446,2024-02-11,61,1434.69,2024-02-20
11617,15,1,480,2023-09-25,27,1108.48,2023-10-04
11618,20,4,57,2022-10-24,61,1512.12,2022-10-29
11619,11,1,364,2025-05-14,58,647.35,2025-05-21
11620,36,1,274,2022-11-17,30,437.46,2022-11-25
11621,22,2,322,2024-03-26,172,4046.41,2024-03-31
11622,38,4,413,2025-05-26,82,2245.44,2025-06-06
11623,27,1,306,2023-08-07,23,306.33,2023-08-17
11624,22,4,291,2023-06-07,90,13863.57,2023-06-09
11625,26,2,87,2024-06-24,30,3608.95,2024-07-11
11626,38,3,220,2022-08-31,63,1771.05,2022-09-10
11627,45,3,245,2025-11-23,43,528.87,2025-12-01
11628,49,1,97,2024-09-28,57,2773.75,2024-10-05
11629,22,1,190,2023-07-07,76,8486.71,2023-07-12
11630,38,4,373,2023-12-31,63,619.72,2024-01-11
11631,25,1,289,2025-07-24,18,584.73,2025-08-03
11632,4,2,55,2023-07-16,93,14513.33,2023-07-24
11633,23,2,269,2022-06-05,103,1204.4,2022-06-14
11634,1,2,383,2023-04-09,56,1328.11,2023-04-18
11635,15,1,463,2025-06-02,84,500.12,2025-06-11
11636,2,4,300,2025-08-20,35,1158.44,2025-08-26
11637,26,1,163,2022-01-02,104,2705.65,2022-01-31
11638,14,3,66,2024-07-26,76,674.77,2024-08-01
11639,34,4,179,2025-01-16,90,19809.41,2025-01-24
11640,20,2,40,2025-06-28,65,6091.16,2025-07-02
11641,33,2,2,2024-09-27,22,330.36,2024-10-15
11642,29,3,180,2022-09-20,39,1386.5,2022-09-29
11643,50,1,297,2022-06-01,73,1399.09,2022-06-11
11644,47,3,171,2025-08-17,24,2577.56,2025-09-06
11645,46,1,466,2024-01-01,133,22735.48,2024-01-14
11646,3,4,38,2022-09-22,53,1099.48,2022-10-07
11647,24,4,309,2024-07-23,86,935.69,2024-07-31
11648,38,1,102,2024-03-22,126,1073.06,2024-04-01
11649,8,3,311,2023-01-31,84,676.56,2023-02-11
11650,11,1,350,2023-04-24,69,3621.74,2023-05-10
11651,43,1,268,2024-02-28,59,10875.2,2024-03-06
11652,23,4,354,2025-08-09,19,354.75,2025-08-18
11653,40,1,215,2022-03-24,67,4091.05,2022-04-01
11654,31,2,272,2024-07-09,73,3810.87,2024-07-17
11655,12,3,292,2024-08-09,29,1319.05,2024-08-21
11656,48,4,440,2024-10-25,98,2483.77,2024-11-07
11657,42,3,325,2025-09-09,48,363.22,2025-09-22
11658,26,4,62,2023-06-16,41,2200.22,2023-06-29
11659,23,3,345,2023-11-18,131,251.36,2023-11-26
11660,38,4,292,2025-03-05,50,2377.27,2025-03-17
11661,33,1,384,2022-01-22,44,386.6,2022-02-09
11662,7,2,442,2022-01-27,75,6721.42,2022-02-03
11663,4,2,171,2022-04-06,85,8872.02,2022-04-13
11664,26,3,124,2024-04-08,46,10092.54,2024-04-24
11665,35,2,246,2025-02-01,73,884.75,2025-02-11
11666,37,1,336,2024-08-29,34,1839.45,2024-09-06
11667,12,2,292,2024-03-04,25,1169.16,2024-03-30
11668,11,2,187,2023-10-06,106,1095.95,2023-10-13
11669,5,4,413,2025-06-29,95,2527.18,2025-07-04
11670,7,1,494,2023-01-16,165,1048.92,2023-01-24
11671,4,1,309,2022-08-20,68,780.99,2022-08-31
11672,42,4,126,2024-02-09,64,637.72,2024-02-21
11673,47,1,339,2024-07-03,52,1088.31,2024-07-20
11674,42,3,278,2022-12-17,93,1026.38,2022-12-30
11675,20,4,279,2023-11-28,22,1997.88,2023-12-05
11676,6,4,121,2022-12-23,128,6711.91,2023-01-03
11677,13,4,69,2022-09-05,197,2233.35,2022-09-14
11678,25,1,142,2024-05-17,36,1793.64,2024-05-26
11679,15,1,1,2023-03-13,44,,2023-03-21
11680,2,1,459,2025-04-06,37,1368.41,2025-04-09
11681,19,3,5,2025-08-10,77,2364.68,2025-08-20
11682,48,2,340,2023-05-03,76,884.18,2023-05-09
11683,3,3,16,2025-07-18,63,735.53,2025-07-29
11684,46,1,103,2025-01-20,36,7369.11,2025-02-07
11685,16,3,159,2022-01-28,33,1188.03,2022-02-02
11686,5,1,192,2024-10-23,39,4480.79,2024-11-01
11687,33,2,494,2025-03-24,45,292.7,2025-03-26
11688,45,3,282,2025-12-19,36,1953.32,2025-12-28
11689,46,3,143,2022-07-08,18,184.62,2022-07-22
11690,34,4,456,2024-07-29,67,1026.75,2024-08-09
11691,3,4,214,2022-05-28,14,,2022-06-12
11692,18,1,413,2023-07-23,40,1059.53,2023-07-31
11693,45,2,5,2023-03-27,26,746.6,2023-04-04
11694,44,3,445,2025-08-22,34,943.18,2025-09-11
11695,16,4,5,2024-03-24,40,1211.22,2024-03-30
11696,20,3,304,2023-09-11,125,1705.25,2023-09-15
11697,45,2,58,2023-07-30,56,977.13,2023-08-08
11698,1,3,75,2022-12-18,86,693.28,2022-12-30
11699,37,3,279,2025-04-14,85,8496.01,2025-04-25
11700,4,4,322,2023-07-19,46,1052.82,2023-07-30
11701,19,1,384,2024-08-12,66,586.42,2024-08-20
11702,6,2,312,2023-11-25,66,3561.72,2023-12-08
11703,36,1,300,2025-07-11,23,775.01,2025-07-18
11704,36,3,207,2022-12-08,78,3401.43,2022-12-16
11705,18,1,19,2023-07-03,47,1035.14,2023-07-09
11706,47,3,498,2023-08-09,55,5752.37,2023-08-30
11707,25,1,117,2022-04-02,90,618.78,2022-04-15
11708,44,2,338,2024-06-15,176,934.26,2024-06-30
11709,32,2,278,2025-07-27,119,1240.74,2025-08-02
11710,41,1,216,2023-06-22,33,1715.94,2023-07-02
11711,18,1,78,2024-09-08,87,2166.74,2024-09-17
11712,33,2,452,2024-04-06,45,690.19,2024-04-08
11713,43,4,421,2023-10-08,117,2453.55,2023-10-17
11714,27,1,97,2023-09-12,27,1386.21,2023-09-25
11715,10,1,313,2022-07-24,132,29835.19,2022-08-05
11716,20,4,16,2023-02-17,21,242.44,2023-02-25
11717,38,2,178,2023-10-25,85,8697.77,2023-11-09
11718,50,3,86,2022-03-05,116,353.13,2022-03-14
11719,34,1,399,2025-05-12,102,1083.53,2025-05-25
11720,37,1,384,2023-03-27,29,266.08,2023-04-05
11721,38,2,254,2022-06-07,57,2942.77,2022-06-20
11722,40,1,124,2022-01-23,52,10975.47,2022-01-26
11723,38,3,376,2024-03-01,22,728.37,2024-03-12
11724,6,2,453,2022-05-24,63,6273.86,2022-06-02
11725,8,2,342,2024-08-27,48,2117.46,2024-09-05
11726,43,3,377,2025-07-10,87,9115.02,2025-07-17
11727,48,2,102,2024-09-26,99,878.63,2024-09-30
11728,7,1,458,2025-07-10,55,1846.62,2025-07-18
11729,31,4,413,2024-10-27,154,4148.84,2024-11-07
11730,27,4,349,2024-06-17,51,2608.73,2024-07-01
11731,14,1,81,2024-12-23,65,6996.02,2024-12-28
11732,32,2,460,2025-10-30,134,1843.01,2025-11-09
11733,11,4,451,2023-07-19,95,4013.95,2023-07-25
11734,7,4,64,2024-05-01,42,1269.74,2024-05-05
11735,47,4,413,2025-04-14,91,2450.47,2025-05-02
11736,26,4,269,2022-05-24,28,346.06,2022-06-09
11737,37,3,41,2024-03-12,114,1989.56,2024-03-24
11738,11,2,268,2022-05-26,29,5525.14,2022-06-02
11739,50,1,322,2024-09-21,81,1968.53,2024-10-01
11740,7,1,61,2025-07-22,66,469.53,2025-07-29
11741,34,3,312,2023-04-07,53,2928.72,2023-04-16
11742,22,2,261,2025-09-24,87,18520.46,2025-09-25
11743,36,3,245,2024-08-31,41,476.97,2024-09-13
11744,38,3,438,2023-12-20,73,1907.73,2023-12-30
11745,17,3,231,2023-12-03,46,99.85,2023-12-13
11746,12,1,56,2025-10-15,146,2074.26,2025-10-29
